Domain ID,Our Fast PR Value,NetworkX Numpy PR Value,NetworkX Scipy PR Value,IGraph PR Value
250.0,0.0022150465600621525,0.002215046559800521,0.0022142528563805636,0.0022150465598005232
251.0,0.0020786143844763274,0.002078614384296032,0.002087900265671149,0.002078614384295988
252.0,0.0020811078073301502,0.0020811078102273986,0.0020815000735133994,0.002081107810227449
253.0,0.0023724224968901474,0.002372422493639693,0.002375611715509804,0.0023724224936396364
254.0,0.001975968002457657,0.00197596800339542,0.0019811262110612272,0.0019759680033954647
255.0,0.0020489249527761376,0.0020489249520797823,0.0020573271337073463,0.002048924952079769
256.0,0.0017211646591674802,0.0017211646591271256,0.0017379632984731667,0.001721164659127383
257.0,0.0021108869435184103,0.0021108869447471258,0.0021175310907306276,0.0021108869447470538
258.0,0.0018402910334022386,0.001840291034308753,0.0018364836081787139,0.0018402910343087392
259.0,0.0020627937133059536,0.0020627937135907206,0.0020696146462894876,0.002062793713590765
260.0,0.0019495317096257614,0.001949531710001726,0.001960170377660503,0.001949531710001733
261.0,0.0018756510996638597,0.0018756510974385077,0.0018722671968068685,0.0018756510974385758
262.0,0.0017469382734250356,0.0017469382748766108,0.0017379420463141232,0.0017469382748766362
263.0,0.002023123797912716,0.0020231237990072327,0.002024204346222941,0.0020231237990071572
264.0,0.002050073605887789,0.0020500736052727593,0.0020526590787846607,0.0020500736052726557
265.0,0.0018288190457593763,0.0018288190440759406,0.0018336696628746354,0.0018288190440759967
266.0,0.0019231110883300743,0.0019231110865016966,0.0019253120560499535,0.0019231110865017922
267.0,0.0021921048374360774,0.0021921048373847994,0.002198056081840819,0.0021921048373845222
268.0,0.001929986756848392,0.001929986757450803,0.0019421836798818055,0.0019299867574508194
269.0,0.0021655720648440487,0.002165572066059838,0.002164364917041748,0.0021655720660595807
270.0,0.0019295940785062093,0.0019295940775865786,0.0019267481399715125,0.0019295940775865919
271.0,0.001917241502937099,0.0019172414991755116,0.001909089626454346,0.001917241499175606
272.0,0.0018072580607455722,0.0018072580625054693,0.0018118229353819974,0.0018072580625055608
273.0,0.0020843062228872817,0.0020843062229439135,0.0020825720855155274,0.0020843062229436928
274.0,0.002037399115379503,0.002037399114368193,0.0020265866481671427,0.0020373991143679757
275.0,0.002031550649057682,0.0020315506478512007,0.0020225087259697545,0.0020315506478511608
276.0,0.0018960803379517886,0.00189608034149485,0.0018888792325924678,0.0018960803414948006
277.0,0.00214558879745361,0.0021455887962533397,0.002129093125367604,0.0021455887962530183
278.0,0.00199906549752627,0.0019990654994485398,0.0019841525986078285,0.0019990654994485138
279.0,0.002074426164474763,0.0020744261633316623,0.0020652484746506313,0.0020744261633315257
280.0,0.0020302044335983364,0.0020302044349777273,0.002010150504889784,0.002030204434977565
281.0,0.0017376104501123472,0.0017376104513212975,0.0017585437028945021,0.0017376104513213964
282.0,0.0019465055994345767,0.0019465055987812933,0.0019455916000325796,0.0019465055987811838
283.0,0.001722884628150048,0.0017228846296183787,0.0017250011531100644,0.0017228846296184366
284.0,0.0021106338454946823,0.002110633848777505,0.0021165682438649756,0.0021106338487772392
285.0,0.002005920310155359,0.002005920309623171,0.002022311592413059,0.0020059203096228525
286.0,0.001732966206396566,0.0017329662058851913,0.0017468056248349747,0.0017329662058854708
287.0,0.002178479781452669,0.002178479782971321,0.002164716386515933,0.0021784797829709052
288.0,0.0019037990882089545,0.001903799089178951,0.0018998696795481307,0.0019037990891787435
289.0,0.0018329462351591962,0.0018329462370107567,0.001844225103976191,0.0018329462370106665
290.0,0.002182206995556979,0.0021822069966104247,0.0021795363528474727,0.0021822069966099685
291.0,0.002152646646171386,0.002152646644112453,0.0021728913739771324,0.002152646644112175
292.0,0.0020170579492026328,0.0020170579485754357,0.0020179036144081525,0.0020170579485752765
293.0,0.0019131767458570492,0.0019131767442328014,0.0019057726207693717,0.0019131767442326917
294.0,0.0018418745148713282,0.0018418745137430096,0.0018426082892627122,0.0018418745137429322
295.0,0.0020164908892934775,0.0020164908908006014,0.0020062062977292726,0.002016490890800316
296.0,0.0018292291149453576,0.0018292291152576664,0.0018482552191729216,0.0018292291152576412
297.0,0.0020876379327621148,0.002087637933686955,0.002095382576921742,0.0020876379336866573
298.0,0.002146728068125804,0.002146728067769023,0.0021338509359054426,0.0021467280677685023
299.0,0.0021343500008570303,0.0021343500012032594,0.0021240173898152024,0.0021343500012029485
300.0,0.0018210994956028334,0.001821099496675251,0.0018010812122142604,0.0018210994966751102
301.0,0.0018909375481895312,0.0018909375468653825,0.0018972325467798146,0.0018909375468651889
302.0,0.0021778659363663063,0.0021778659339297727,0.002175688869428237,0.0021778659339294023
303.0,0.002080255578772559,0.0020802555797586352,0.002073789487353978,0.0020802555797583213
304.0,0.0021068625778442414,0.0021068625818074084,0.0021248260173775276,0.0021068625818068476
305.0,0.0020096212569302675,0.0020096212543621863,0.002007668572598381,0.0020096212543618502
306.0,0.0017968823245553267,0.0017968823234698087,0.0018143037297766902,0.0017968823234697923
307.0,0.001988645744260573,0.001988645741833987,0.0020037439882308926,0.0019886457418336867
308.0,0.0020131698568317947,0.002013169856951676,0.0020193663751215383,0.0020131698569512387
309.0,0.0018109019424404618,0.001810901941717226,0.001823165363815796,0.001810901941717061
310.0,0.0016930002305365589,0.001693000231389705,0.0016887364615387362,0.0016930002313898388
311.0,0.001854013625457308,0.0018540136268917658,0.0018634418402530494,0.00185401362689155
312.0,0.0019942585014864392,0.0019942584996801662,0.0019886273740966315,0.0019942584996797096
313.0,0.0020016001940330727,0.002001600194415332,0.001980856849758385,0.0020016001944149486
314.0,0.0019437051777697785,0.001943705177920908,0.0019489395647848255,0.0019437051779206984
315.0,0.002007790825930394,0.0020077908269446752,0.002033376133235156,0.0020077908269444267
316.0,0.002047488970070876,0.0020474889723387326,0.002052980596496785,0.002047488972338316
317.0,0.0018397520265155546,0.0018397520266395626,0.0018417469747363047,0.0018397520266392976
318.0,0.0021355028169382476,0.0021355028184848928,0.002136155479564492,0.0021355028184843216
319.0,0.0020679765764051927,0.0020679765746613524,0.002063447032717873,0.0020679765746609772
320.0,0.0018626332125876168,0.0018626332124962667,0.0018602015668584431,0.001862633212496052
321.0,0.0021503681506307814,0.0021503681482697968,0.0021363099236490117,0.0021503681482691567
322.0,0.0021825936609300945,0.002182593660305797,0.002187751034513734,0.0021825936603054024
323.0,0.002096613658227222,0.002096613658497672,0.002103526158174872,0.0020966136584971494
324.0,0.0017869257463287381,0.0017869257458403144,0.0017848268705655999,0.0017869257458402656
325.0,0.001870235886348379,0.0018702358850237082,0.0018767720033232315,0.0018702358850235152
326.0,0.0018708029492101386,0.001870802950168867,0.0018782281162480693,0.0018708029501684788
327.0,0.0018723449640211495,0.0018723449663610582,0.001863817398601772,0.0018723449663606924
328.0,0.0016132453491865945,0.0016132453511460017,0.0016233566570913829,0.001613245351145954
329.0,0.0022730113377192125,0.0022730113382863557,0.002259271105937719,0.00227301133828559
330.0,0.002148819102009772,0.0021488191011974334,0.0021448739077140934,0.0021488191011968406
331.0,0.0022649608951146555,0.0022649608941803247,0.0022645724508304596,0.002264960894179752
332.0,0.0020468509743455723,0.002046850973520452,0.002049432591901217,0.0020468509735199515
333.0,0.002460591602631971,0.0024605916041801567,0.002454616229113974,0.0024605916041791813
334.0,0.002053223982290284,0.0020532239807672906,0.0020388815502987044,0.0020532239807667966
335.0,0.0018187382032379656,0.0018187382049307847,0.0018157407855338334,0.0018187382049304967
336.0,0.002213281939461441,0.002213281939158656,0.002222209406517991,0.0022132819391578336
337.0,0.0022209264222846042,0.002220926422132564,0.0022211191321214537,0.0022209264221319095
338.0,0.0020956018873989134,0.002095601887367357,0.0020838943595155425,0.0020956018873666818
339.0,0.0019663958312615606,0.0019663958317705814,0.001962946178451532,0.0019663958317700956
340.0,0.002089981297189474,0.002089981296736356,0.0020950185432324878,0.0020899812967357604
341.0,0.0020362245754952115,0.002036224576616278,0.0020375451924229994,0.0020362245766156937
342.0,0.0020850011039901754,0.0020850011025009365,0.0020806610121209554,0.0020850011025003324
343.0,0.002099882426971824,0.002099882426668783,0.002093144520592018,0.0020998824266680685
344.0,0.0020523212766956856,0.0020523212781458256,0.0020601116944567,0.0020523212781453424
345.0,0.0019668183379176717,0.0019668183387371164,0.00196276104629272,0.0019668183387364646
346.0,0.001947383396167752,0.0019473833954788543,0.0019365089067912636,0.0019473833954782918
347.0,0.00199674156695249,0.0019967415652370987,0.00201233351254202,0.001996741565236659
348.0,0.0020612189478098905,0.002061218945453272,0.0020667332174417246,0.0020612189454526563
349.0,0.001859294146540812,0.0018592941486822337,0.0018594719691342183,0.001859294148681881
350.0,0.002031009225238394,0.0020310092233679477,0.0020410206160513217,0.002031009223367463
351.0,0.002071704939553252,0.002071704939827205,0.0020686724746745303,0.002071704939826438
352.0,0.00187893254972532,0.0018789325498711354,0.001877366529504349,0.0018789325498706627
353.0,0.00204784211877238,0.002047842118682045,0.002026965887022767,0.002047842118681343
354.0,0.001844021872369107,0.0018440218731271105,0.0018523061633326766,0.001844021873126767
355.0,0.0021522171603087542,0.0021522171607512215,0.002136898981813666,0.0021522171607504053
356.0,0.0019278029458141748,0.0019278029442216537,0.0019150754179317418,0.0019278029442210266
357.0,0.002001840456172662,0.002001840455466389,0.002014663674625576,0.0020018404554657237
358.0,0.0016829281011318154,0.001682928101745175,0.0016880907470392505,0.0016829281017449647
359.0,0.0018628295797961188,0.0018628295802162406,0.0018645608246158256,0.001862829580215699
360.0,0.0020285786743805666,0.002028578676211321,0.0020314232588666483,0.0020285786762107402
361.0,0.002273478908301075,0.002273478907625877,0.0022759682967624395,0.002273478907625041
362.0,0.001820899250651685,0.0018208992501771847,0.0018150711369812546,0.0018208992501766816
363.0,0.002045059390780576,0.002045059390981777,0.0020468583096551244,0.0020450593909812093
364.0,0.001893697894169228,0.0018936978938547473,0.0018985065267983717,0.001893697893854328
365.0,0.0020083600072786294,0.0020083600092722234,0.001986047582694972,0.0020083600092715486
366.0,0.00207708250519256,0.0020770825056993444,0.002085643596977219,0.002077082505698544
367.0,0.00189127741573729,0.0018912774174326657,0.0018862239604546054,0.001891277417432064
368.0,0.002011898694683765,0.002011898694644427,0.002017082447217971,0.0020118986946438214
369.0,0.0018686150269990483,0.0018686150268287423,0.001874635098832025,0.0018686150268281982
370.0,0.0019238927294821869,0.0019238927272704723,0.0019252108891320177,0.0019238927272697344
371.0,0.002127455725483126,0.0021274557249228027,0.002124850636391209,0.002127455724921919
372.0,0.002086644060149792,0.0020866440581329545,0.0020719720205543903,0.002086644058132118
373.0,0.0017830681752185385,0.0017830681749192523,0.0017941378161811608,0.0017830681749186634
374.0,0.0022232474505739968,0.002223247449161149,0.0022322951711253743,0.0022232474491600943
375.0,0.0018673662797701821,0.001867366277808079,0.001870605301093768,0.0018673662778075618
376.0,0.0017757116209739182,0.0017757116212451002,0.001778343655325847,0.0017757116212447162
377.0,0.0018830807334050536,0.001883080732017535,0.0018690280042096843,0.0018830807320167858
378.0,0.0018699370662103006,0.001869937065044627,0.0018762720798013149,0.0018699370650440423
379.0,0.001890275039473408,0.0018902750419537615,0.001912001774212609,0.0018902750419531062
380.0,0.0019671891654313538,0.0019671891646840084,0.0019682155537524082,0.0019671891646831706
381.0,0.002292059039447613,0.002292059037785961,0.002275443642390381,0.0022920590377848884
382.0,0.001981072606173028,0.0019810726069233848,0.0019842116857411557,0.0019810726069226783
383.0,0.0020320155506904957,0.0020320155498847366,0.002034041000273257,0.0020320155498839533
384.0,0.0017460373333624706,0.00174603733314957,0.0017584824173467635,0.0017460373331491198
385.0,0.001982878416093062,0.0019828784167251136,0.001977787765368174,0.0019828784167242263
386.0,0.00212454708543883,0.002124547084225251,0.0021117978450278553,0.002124547084224161
387.0,0.0019457521519393216,0.00194575215279198,0.0019414130985688444,0.0019457521527913213
388.0,0.0019366903114739896,0.0019366903109243995,0.0019486477837178163,0.0019366903109235157
389.0,0.0017206228538964908,0.001720622852974759,0.001734025334343546,0.0017206228529742925
390.0,0.00194414039454254,0.001944140396615077,0.0019487894601890807,0.0019441403966143328
391.0,0.002059735528278677,0.002059735528584091,0.0020629489056591143,0.002059735528583151
392.0,0.0021745317368708056,0.002174531737470333,0.0021828715827383145,0.002174531737469283
393.0,0.0019662966318621075,0.0019662966317709123,0.0019689124643424674,0.00196629663177
394.0,0.0016687339244925766,0.0016687339221697637,0.0016702372020996926,0.001668733922169344
395.0,0.0020630746409085075,0.0020630746416759682,0.0020727940513168798,0.0020630746416748402
396.0,0.0020355371117462768,0.002035537112707563,0.002038961845288724,0.002035537112706715
397.0,0.002080668715778589,0.002080668716127645,0.0020666938009917253,0.0020806687161267724
398.0,0.0019361626088714955,0.0019361626105285732,0.001922875621350832,0.0019361626105278149
399.0,0.0017472310280513936,0.0017472310290038292,0.0017271229065537828,0.0017472310290032643
400.0,0.0019467612885691497,0.0019467612887225636,0.0019469560028577515,0.0019467612887218194
401.0,0.0019300163128685636,0.0019300163136186635,0.0019288340591263487,0.0019300163136178284
402.0,0.0021151617723602243,0.002115161772804839,0.002111564661634067,0.0021151617728038074
403.0,0.0020063366873653427,0.002006336688233212,0.0020143827735496765,0.0020063366882320122
404.0,0.0019371738071908315,0.001937173807284969,0.0019146988413686777,0.0019371738072841143
405.0,0.0020911973332267135,0.002091197332931277,0.002097807912142416,0.0020911973329301955
406.0,0.0019266511707891633,0.00192665117014384,0.0019212817000145645,0.001926651170142939
407.0,0.0018259261245291002,0.001825926122967313,0.0018227457890269295,0.0018259261229667692
408.0,0.002088551554587522,0.002088551553187633,0.002117124914130364,0.0020885515531865236
409.0,0.0019738590565856733,0.0019738590558698935,0.001978494951787409,0.0019738590558690725
410.0,0.0017601559614493817,0.00176015596122817,0.0017753998238151402,0.0017601559612274807
411.0,0.002043509380642262,0.0020435093805798127,0.0020494338255720476,0.002043509380578657
412.0,0.0019690532785291625,0.0019690532802457508,0.001979084442160266,0.001969053280244664
413.0,0.00214601949851201,0.0021460194987978107,0.0021554262278543897,0.0021460194987966775
414.0,0.002020308904179054,0.002020308906890735,0.0020119573846822253,0.0020203089068896304
415.0,0.002158665879460054,0.0021586658776027406,0.002142872424544098,0.0021586658776014903
416.0,0.001927794688348406,0.001927794689833157,0.0019231898862081386,0.0019277946898324685
417.0,0.002360416332686727,0.0023604163314475375,0.002364300799793686,0.0023604163314458605
418.0,0.0021167283862046963,0.002116728385697911,0.002123853975737791,0.0021167283856967996
419.0,0.0020872854782948928,0.0020872854785998554,0.002098519994350062,0.0020872854785987296
420.0,0.0019601086645485225,0.0019601086651667597,0.001960945053158114,0.001960108665165744
421.0,0.0019663704487226006,0.0019663704468835287,0.001964350946125026,0.0019663704468824857
422.0,0.0022105326580310384,0.002210532657602801,0.0022175989073107095,0.002210532657601499
423.0,0.00203393807597484,0.0020339380734228744,0.0020424489833914786,0.002033938073421774
424.0,0.0023517383468193405,0.00235173834571321,0.002347107199292508,0.002351738345711735
425.0,0.002042468986867605,0.0020424689873298867,0.0020450149500364136,0.002042468987328798
426.0,0.0019983290375658767,0.0019983290374656674,0.002010347155942202,0.0019983290374645424
427.0,0.0018758959408404208,0.0018758959401209577,0.0018699890312634943,0.0018758959401201213
428.0,0.0022915037457303844,0.002291503744625528,0.002264643106466493,0.00229150374462416
429.0,0.0018665390516593005,0.0018665390509816427,0.001873495355788209,0.0018665390509807716
430.0,0.0019300262116183219,0.0019300262137570553,0.0019216194953273437,0.001930026213755993
431.0,0.00204826988276395,0.0020482698813073094,0.0020444488374384644,0.0020482698813061536
432.0,0.0019882197455379593,0.001988219745541735,0.0019816395765470405,0.001988219745540729
433.0,0.002146855565881806,0.0021468555676036147,0.0021435417920044005,0.0021468555676024885
434.0,0.0021603259013637612,0.0021603259011292496,0.002155625512070906,0.002160325901127829
435.0,0.0020107994791316685,0.0020107994777040956,0.0020141148593673264,0.0020107994777029303
436.0,0.001960000904291284,0.0019600009024298834,0.00198824780634623,0.0019600009024288525
437.0,0.002026147945824905,0.0020261479446652395,0.0020266606209820874,0.0020261479446640838
438.0,0.0022351738607494435,0.002235173861035966,0.0022152094385670834,0.002235173861034231
439.0,0.002073682778139797,0.002073682777198233,0.00207108540495729,0.0020736827771970245
440.0,0.0020233463664604628,0.0020233463670149584,0.0020385879877579697,0.0020233463670137866
441.0,0.0022376316205150217,0.002237631619589236,0.002232416715179638,0.0022376316195878905
442.0,0.0018136351835304036,0.001813635182959135,0.0018082645611563557,0.0018136351829581565
443.0,0.001761780990104772,0.0017617809916580835,0.0017670874833644124,0.0017617809916572154
444.0,0.002177596641956722,0.0021775966422288924,0.00217359144323231,0.0021775966422276074
445.0,0.0018803005462740832,0.001880300544449076,0.0018918483547400323,0.0018803005444479345
446.0,0.0019298319490937993,0.0019298319486077715,0.0019359615157179652,0.001929831948606747
447.0,0.0021239487451527738,0.00212394874677758,0.0021278447213467252,0.0021239487467760248
448.0,0.0020932734628666557,0.0020932734648921696,0.002091038511489315,0.002093273464890968
449.0,0.002302796820740491,0.002302796820350063,0.0023149231545548637,0.0023027968203483762
450.0,0.0019845844929384255,0.0019845844923751573,0.0019616600912256087,0.001984584492373997
451.0,0.00198426517656275,0.001984265176949332,0.0019828706704912175,0.001984265176948238
452.0,0.0018989529818969264,0.00189895298210509,0.0019048408401718454,0.0018989529821040647
453.0,0.001957365032446626,0.0019573650342341706,0.0019439632748542031,0.0019573650342329324
454.0,0.0021639834693551767,0.002163983468915439,0.002161794355092801,0.0021639834689136973
455.0,0.0020053830884379587,0.0020053830885628306,0.002008334843491204,0.002005383088561641
456.0,0.0019747045436699726,0.001974704541544104,0.0019825821572169522,0.001974704541543008
457.0,0.0020786144434226024,0.0020786144448946132,0.002092851128365722,0.0020786144448934098
458.0,0.0021454194623222117,0.0021454194643556277,0.002143592265431053,0.002145419464354036
459.0,0.0023259536047289648,0.002325953604375567,0.0023230331756093395,0.0023259536043737147
460.0,0.0019395051312956968,0.0019395051306660888,0.0019484256977389167,0.0019395051306647865
461.0,0.0019901408619976994,0.0019901408621750506,0.0019864194141101547,0.001990140862173779
462.0,0.0019785691652309135,0.0019785691674012195,0.0020028595313240894,0.001978569167400069
463.0,0.001964209163516027,0.00196420916389991,0.0019880743559204297,0.0019642091638986427
464.0,0.0019036975551652718,0.0019036975545049476,0.0019126633377240351,0.0019036975545038035
465.0,0.0021620570732335995,0.0021620570741182183,0.0021577034850632356,0.0021620570741167225
466.0,0.0018569687782941178,0.0018569687771363547,0.0018603213636603,0.0018569687771352557
467.0,0.0018776563237703804,0.0018776563258106826,0.0018814896933561816,0.0018776563258096376
468.0,0.0020494515526431048,0.002049451552660639,0.0020535093042442195,0.002049451552658949
469.0,0.001983766534237302,0.0019837665346276743,0.001971122058815271,0.0019837665346263897
470.0,0.0019866517035975915,0.001986651703659646,0.0019684204819044857,0.0019866517036582847
471.0,0.002055815903906296,0.0020558159052365887,0.00206272357332511,0.0020558159052352165
472.0,0.0020120197922966028,0.0020120197926401335,0.002018992206800729,0.002012019792638794
473.0,0.00194442339116594,0.0019444233908833442,0.0019410661461205046,0.0019444233908820243
474.0,0.0019182499814428414,0.001918249982811662,0.0019338080612087056,0.0019182499828105301
475.0,0.0016648348200055672,0.0016648348209603301,0.0016601300155028704,0.0016648348209594428
476.0,0.0021005633505649414,0.0021005633502346197,0.0020853304536339497,0.0021005633502329418
477.0,0.0019513716777225481,0.0019513716794264003,0.001930463746654918,0.0019513716794250261
478.0,0.0019163991587202328,0.0019163991597101898,0.0019064221686439114,0.0019163991597088408
479.0,0.00190446760252039,0.0019044676042325541,0.0018997735795694675,0.001904467604231317
480.0,0.002019690523184554,0.0020196905263451474,0.0020063621159868953,0.0020196905263437353
481.0,0.0022955992133304745,0.0022955992126484004,0.002298190841273045,0.0022955992126462016
482.0,0.0018820250093983335,0.0018820250112234753,0.0018838883629737502,0.0018820250112221392
483.0,0.0019683701490693464,0.00196837014783461,0.0019648921241743264,0.0019683701478331863
484.0,0.001980842252397388,0.0019808422512482366,0.0019687909995850816,0.0019808422512467678
485.0,0.0020872174182344954,0.002087217416178589,0.002088972761346341,0.002087217416176938
486.0,0.0019894990210369925,0.00198949901984785,0.0019798853215953023,0.0019894990198462887
487.0,0.0018595685919826203,0.0018595685911195823,0.0018712721974752634,0.0018595685911183407
488.0,0.00191482414423414,0.0019148241435852707,0.001911093830737771,0.0019148241435839983
489.0,0.0018418115780769,0.0018418115787092796,0.0018508968624100833,0.0018418115787082294
490.0,0.0021189412907739033,0.0021189412908376956,0.002112516995416061,0.002118941290836013
491.0,0.002131850559037521,0.0021318505568171694,0.0021334412411070313,0.0021318505568153883
492.0,0.002118118055222322,0.002118118055534635,0.0021023686989962904,0.0021181180555329368
493.0,0.0019803836011331646,0.0019803836040060466,0.0019906124699097245,0.001980383604004503
494.0,0.0018660916043367998,0.0018660916028493677,0.0018714140855543458,0.0018660916028482187
495.0,0.002110417752063264,0.002110417750389953,0.002112468240288736,0.002110417750388232
496.0,0.0018166794825225966,0.0018166794856645453,0.001822851873188177,0.0018166794856633408
497.0,0.0018857300471321922,0.001885730047224665,0.001882377589352017,0.0018857300472233537
498.0,0.001796701988440328,0.0017967019887391823,0.0018083909869540341,0.0017967019887380827
499.0,0.00197393044747003,0.001973930448315571,0.0019750820219637784,0.0019739304483140855
